Student Name,Student ID,Major,Most Consistent Payment Day
Beth Brown,SID0706,Mathematics,27
Scott Harrison,SID0707,Computer Science,16
Richard Conner,SID0708,Art,16
Richard Davis,SID0709,Engineering,12
James Taylor,SID0710,Physics,14
Michael Taylor,SID0711,Physics,15
Michael Harrison,SID0712,Engineering,27
Emily Conner,SID0713,Physics,3
Sarah Brown,SID0714,Mathematics,8
Richard Harrison,SID0715,Engineering,7
Jessica Brown,SID0716,Art,28
Richard McLaughlin,SID0717,Art,5
Beth Hess,SID0718,Medicine,15
Sarah Hess,SID0719,Art,21
Lisa Smith,SID0720,Biology,26
Lisa Hess,SID0721,Medicine,25
Daniel Conner,SID0722,Engineering,25
Sarah Conner,SID0723,Mathematics,9
Sarah Hess,SID0724,Computer Science,8
Jessica Brown,SID0725,Computer Science,4
Sarah Harrison,SID0726,Art,29
James McLaughlin,SID0727,Computer Science,12
Jessica Smith,SID0728,Engineering,18
Beth Hess,SID0729,Medicine,13
Jessica Harrison,SID0730,Engineering,10
Beth Conner,SID0731,Engineering,26
Michael Taylor,SID0732,Computer Science,24
Scott Harrison,SID0733,Mathematics,2
Richard Davis,SID0734,Physics,8
Emily Guerra,SID0735,Engineering,13
Scott Smith,SID0736,Psychology,29
James Harrison,SID0737,Computer Science,24
Scott Guerra,SID0738,Physics,14
Daniel Taylor,SID0739,Physics,25
Jessica Smith,SID0740,Biology,8
Michael Hess,SID0741,Mathematics,18
Beth McLaughlin,SID0742,Computer Science,13
Daniel Conner,SID0743,Medicine,2
Lisa Conner,SID0744,Medicine,21
James Johnson,SID0745,Computer Science,28
Michael Smith,SID0746,Psychology,8
James Taylor,SID0747,Biology,1
James Davis,SID0748,Biology,3
Jessica Johnson,SID0749,Psychology,5
Beth Taylor,SID0750,Art,26
Beth Harrison,SID0751,Physics,23
Beth McLaughlin,SID0752,Physics,7
James Guerra,SID0753,Mathematics,12
Scott Harrison,SID0754,Mathematics,29
Lisa Johnson,SID0755,Computer Science,27
Beth Smith,SID0756,Mathematics,24
Richard Smith,SID0757,Art,22
James Harrison,SID0758,Mathematics,22
James Davis,SID0759,Psychology,21
Sarah Johnson,SID0760,Art,7
Michael Hess,SID0761,Physics,7
Michael Hess,SID0762,Psychology,26
Sarah Brown,SID0763,Psychology,3
Scott Conner,SID0764,Psychology,9
James Brown,SID0765,Engineering,25
Beth Smith,SID0766,Biology,21
Sarah Harrison,SID0767,Engineering,14
Jessica McLaughlin,SID0768,Computer Science,16
Emily Brown,SID0769,Psychology,27
Jessica Guerra,SID0770,Medicine,20
Richard Smith,SID0771,Engineering,23
Emily Guerra,SID0772,Physics,16
Emily McLaughlin,SID0773,Art,25
Sarah Brown,SID0774,Biology,17
Michael Smith,SID0775,Mathematics,10
Daniel Smith,SID0776,Physics,24
Lisa Hess,SID0777,Medicine,8
Michael Hess,SID0778,Physics,3
Richard Harrison,SID0779,Medicine,19
Michael Conner,SID0780,Biology,20
Lisa Guerra,SID0781,Mathematics,5
Jessica Johnson,SID0782,Computer Science,20
Richard Conner,SID0783,Computer Science,2
Daniel Hess,SID0784,Engineering,13
Richard Smith,SID0785,Art,12
Richard Harrison,SID0786,Art,23
Daniel Hess,SID0787,Art,19
Jessica Guerra,SID0788,Biology,22
Beth Harrison,SID0789,Art,7
James McLaughlin,SID0790,Engineering,6
Lisa Davis,SID0791,Art,20
Sarah Harrison,SID0792,Biology,6
Michael Conner,SID0793,Engineering,13
Sarah Davis,SID0794,Physics,21
James Smith,SID0795,Physics,11
Emily Davis,SID0796,Medicine,5
Emily Conner,SID0797,Computer Science,2
Jessica Harrison,SID0798,Computer Science,14
Jessica Conner,SID0799,Physics,8
Jessica Brown,SID0800,Psychology,29
Scott Conner,SID0801,Computer Science,16
James Johnson,SID0802,Biology,13
James Brown,SID0803,Computer Science,3
Scott Conner,SID0804,Art,24
Daniel McLaughlin,SID0805,Physics,6
Daniel Guerra,SID0806,Medicine,25
Daniel Johnson,SID0807,Art,20
Lisa Conner,SID0808,Medicine,17
Michael Harrison,SID0809,Mathematics,1
Jessica Hess,SID0810,Biology,3
Beth Johnson,SID0811,Engineering,2
Emily McLaughlin,SID0812,Biology,24
Beth Johnson,SID0813,Biology,24
Daniel Conner,SID0814,Physics,30
Daniel Johnson,SID0815,Physics,14
Michael Guerra,SID0816,Psychology,6
Daniel Taylor,SID0817,Psychology,30
Richard Conner,SID0818,Psychology,22
Emily Smith,SID0819,Mathematics,18
Beth Hess,SID0820,Art,26
Daniel Guerra,SID0821,Art,8
Scott Smith,SID0822,Engineering,27
Beth Guerra,SID0823,Physics,1
Daniel Harrison,SID0824,Art,14
Daniel Smith,SID0825,Medicine,7
Scott Johnson,SID0826,Medicine,3
Beth Smith,SID0827,Computer Science,20
Emily Guerra,SID0828,Computer Science,10
Jessica Harrison,SID0829,Biology,17
Scott McLaughlin,SID0830,Biology,20
Jessica Hess,SID0831,Medicine,4
Daniel McLaughlin,SID0832,Art,1
Beth Davis,SID0833,Physics,14
Daniel Johnson,SID0834,Physics,5
Daniel Taylor,SID0835,Computer Science,15
Jessica Taylor,SID0836,Psychology,28
Sarah Smith,SID0837,Computer Science,18
Lisa Guerra,SID0838,Physics,20
Lisa Johnson,SID0839,Engineering,26
Lisa Conner,SID0840,Psychology,23
Sarah Hess,SID0841,Engineering,27
Michael Guerra,SID0842,Computer Science,24
Emily Hess,SID0843,Psychology,24
Sarah Harrison,SID0844,Art,15
James Guerra,SID0845,Physics,19
Emily Smith,SID0846,Physics,30
Richard McLaughlin,SID0847,Physics,29
Sarah Brown,SID0848,Psychology,6
James Harrison,SID0849,Engineering,11
Jessica Guerra,SID0850,Psychology,17
Daniel Davis,SID0851,Biology,6
Richard Johnson,SID0852,Psychology,25
Richard Taylor,SID0853,Mathematics,3
Jessica Davis,SID0854,Physics,18
Sarah Brown,SID0855,Art,23
Scott Smith,SID0856,Engineering,11
Beth Harrison,SID0857,Engineering,12
Richard Conner,SID0858,Mathematics,22
Scott Davis,SID0859,Psychology,1
James Guerra,SID0860,Engineering,23
Scott Davis,SID0861,Biology,7
Daniel Davis,SID0862,Mathematics,29
Jessica Hess,SID0863,Art,14
Michael Smith,SID0864,Medicine,30
Lisa Smith,SID0865,Physics,27
Beth Davis,SID0866,Computer Science,28
Emily Hess,SID0867,Psychology,13
Sarah Johnson,SID0868,Medicine,4
Beth Davis,SID0869,Psychology,16
Beth Guerra,SID0870,Biology,29
Scott Taylor,SID0871,Computer Science,6
James Smith,SID0872,Art,6
Jessica Guerra,SID0873,Medicine,27
Daniel Hess,SID0874,Mathematics,8
James Harrison,SID0875,Engineering,25
Daniel Hess,SID0876,Engineering,21
Michael Hess,SID0877,Psychology,20
Richard McLaughlin,SID0878,Engineering,16
Beth Hess,SID0879,Psychology,6
Daniel Harrison,SID0880,Medicine,1
Emily Hess,SID0881,Medicine,30
Richard Hess,SID0882,Computer Science,14
Daniel Harrison,SID0883,Medicine,6
James Smith,SID0884,Mathematics,3
Beth Guerra,SID0885,Psychology,30
Richard Brown,SID0886,Mathematics,26
Beth Taylor,SID0887,Mathematics,11
Lisa Johnson,SID0888,Engineering,14
Michael Taylor,SID0889,Physics,4
Lisa Harrison,SID0890,Biology,29
Emily Taylor,SID0891,Medicine,24
Emily Davis,SID0892,Computer Science,15
Emily Taylor,SID0893,Computer Science,19
Sarah Taylor,SID0894,Engineering,2
Sarah McLaughlin,SID0895,Physics,5
Scott Johnson,SID0896,Computer Science,30
Richard Brown,SID0897,Biology,27
James Hess,SID0898,Art,29
Daniel Brown,SID0899,Computer Science,2
Richard McLaughlin,SID0900,Engineering,8
Sarah Conner,SID0901,Medicine,30
Sarah Taylor,SID0902,Engineering,7
Daniel McLaughlin,SID0903,Physics,16
Beth Davis,SID0904,Medicine,29
Lisa Hess,SID0905,Computer Science,1
James Smith,SID0906,Physics,8
Beth Davis,SID0907,Engineering,23
Daniel Davis,SID0908,Art,11
Emily Guerra,SID0909,Mathematics,16
James Guerra,SID0910,Biology,26
Michael Guerra,SID0911,Mathematics,13
Michael Davis,SID0912,Psychology,23
Richard Taylor,SID0913,Psychology,23
Daniel Johnson,SID0914,Art,5
Richard Taylor,SID0915,Computer Science,17
Scott McLaughlin,SID0916,Engineering,28
Lisa Brown,SID0917,Mathematics,20
Sarah McLaughlin,SID0918,Psychology,12
Emily McLaughlin,SID0919,Computer Science,4
Sarah Conner,SID0920,Psychology,13
Sarah Guerra,SID0921,Computer Science,22
Emily Hess,SID0922,Computer Science,7
Richard Johnson,SID0923,Biology,30
Lisa Harrison,SID0924,Engineering,19
Michael Conner,SID0925,Mathematics,28
James McLaughlin,SID0926,Computer Science,19
Sarah Taylor,SID0927,Biology,24
Daniel McLaughlin,SID0928,Engineering,2
Michael Davis,SID0929,Mathematics,8
Jessica McLaughlin,SID0930,Art,19
Lisa Conner,SID0931,Biology,7
Scott Taylor,SID0932,Engineering,22
James Brown,SID0933,Biology,10
Sarah Davis,SID0934,Engineering,3
Richard McLaughlin,SID0935,Art,5
Richard Hess,SID0936,Mathematics,21
Lisa Guerra,SID0937,Art,4
Lisa Harrison,SID0938,Medicine,10
Scott McLaughlin,SID0939,Psychology,9
Jessica Smith,SID0940,Medicine,14
Jessica McLaughlin,SID0941,Engineering,6
Michael Davis,SID0942,Art,15
Jessica Johnson,SID0943,Biology,20
Richard McLaughlin,SID0944,Mathematics,14
Sarah Conner,SID0945,Physics,26
Beth Smith,SID0946,Mathematics,12
Scott Smith,SID0947,Physics,10
James Conner,SID0948,Computer Science,29
James Hess,SID0949,Engineering,12
Beth McLaughlin,SID0950,Art,5
Jessica Brown,SID0951,Computer Science,24
Sarah Smith,SID0952,Mathematics,21
Scott Taylor,SID0953,Mathematics,17
Michael Davis,SID0954,Psychology,13
Scott Hess,SID0955,Engineering,22
Lisa Guerra,SID0956,Engineering,21
Richard Guerra,SID0957,Computer Science,1
Richard Guerra,SID0958,Computer Science,28
Michael Harrison,SID0959,Biology,21
Daniel Taylor,SID0960,Engineering,4
Daniel Hess,SID0961,Psychology,18
Emily Brown,SID0962,Computer Science,9
Jessica Brown,SID0963,Computer Science,9
Richard McLaughlin,SID0964,Engineering,26
Daniel Guerra,SID0965,Art,3
Michael Taylor,SID0966,Art,6
Sarah McLaughlin,SID0967,Engineering,18
Sarah Davis,SID0968,Physics,2
James Taylor,SID0969,Biology,11
James Taylor,SID0970,Medicine,29
Sarah Conner,SID0971,Computer Science,6
Lisa Johnson,SID0972,Biology,14
Lisa Conner,SID0973,Physics,6
Daniel Smith,SID0974,Physics,7
Michael McLaughlin,SID0975,Mathematics,12
Emily Guerra,SID0976,Psychology,30
Scott Hess,SID0977,Medicine,17
Richard Brown,SID0978,Computer Science,24
Emily Conner,SID0979,Art,22
Richard Taylor,SID0980,Mathematics,22
Daniel Conner,SID0981,Medicine,5
Richard Harrison,SID0982,Psychology,4
Lisa Harrison,SID0983,Art,5
Michael Brown,SID0984,Physics,7
Jessica Johnson,SID0985,Engineering,20
James Johnson,SID0986,Computer Science,20
Sarah Davis,SID0987,Psychology,19
Emily Johnson,SID0988,Computer Science,7
Richard Johnson,SID0989,Engineering,20
Beth Johnson,SID0990,Engineering,17
James Guerra,SID0991,Engineering,28
Michael Harrison,SID0992,Psychology,29
Scott Guerra,SID0993,Psychology,15
Daniel Harrison,SID0994,Biology,16
James Taylor,SID0995,Engineering,30
James Conner,SID0996,Biology,4
Beth Taylor,SID0997,Psychology,13
Lisa McLaughlin,SID0998,Medicine,4
James Brown,SID0999,Computer Science,11
Lisa Hess,SID1000,Computer Science,10
Daniel Guerra,SID1001,Psychology,9
Emily Conner,SID1002,Mathematics,10
Michael McLaughlin,SID1003,Psychology,1
Richard Smith,SID1004,Medicine,10
Jessica McLaughlin,SID1005,Physics,28
Jessica Davis,SID1006,Engineering,8
Richard Taylor,SID1007,Art,20
Scott Conner,SID1008,Engineering,22
Lisa Brown,SID1009,Computer Science,26
Richard Hess,SID1010,Engineering,19
Michael Davis,SID1011,Engineering,16
James McLaughlin,SID1012,Biology,29
Lisa McLaughlin,SID1013,Physics,11
Beth Hess,SID1014,Mathematics,19
Michael Brown,SID1015,Medicine,8
James Guerra,SID1016,Mathematics,21
Lisa Conner,SID1017,Psychology,18
James McLaughlin,SID1018,Medicine,9
James Conner,SID1019,Computer Science,9
Emily Brown,SID1020,Psychology,11
Sarah McLaughlin,SID1021,Engineering,8
Beth Davis,SID1022,Physics,18
James Brown,SID1023,Computer Science,1
Sarah Johnson,SID1024,Physics,15
Lisa McLaughlin,SID1025,Medicine,7
Lisa Hess,SID1026,Psychology,20
Jessica McLaughlin,SID1027,Computer Science,13
Scott Conner,SID1028,Biology,3
Beth Johnson,SID1029,Engineering,18
Scott Smith,SID1030,Art,3
Beth Brown,SID1031,Medicine,22
Daniel Johnson,SID1032,Art,13
Richard Davis,SID1033,Computer Science,20
Emily Smith,SID1034,Psychology,29
Scott Guerra,SID1035,Art,16
James Taylor,SID1036,Psychology,12
Emily Conner,SID1037,Psychology,28
James Conner,SID1038,Art,12
James McLaughlin,SID1039,Psychology,29
Daniel Brown,SID1040,Engineering,15
Michael Taylor,SID1041,Physics,9
Emily Taylor,SID1042,Physics,24
Beth Hess,SID1043,Art,9
Daniel Davis,SID1044,Computer Science,23
Michael Taylor,SID1045,Psychology,23
Scott Conner,SID1046,Medicine,17
Beth Taylor,SID1047,Mathematics,23
Beth Hess,SID1048,Biology,9
Richard Brown,SID1049,Biology,14
Beth Davis,SID1050,Biology,22
Scott Harrison,SID1051,Biology,22
Emily McLaughlin,SID1052,Medicine,18
Scott Taylor,SID1053,Biology,26
Lisa Smith,SID1054,Mathematics,4
Lisa Davis,SID1055,Medicine,27
Richard Conner,SID1056,Engineering,30
Lisa Brown,SID1057,Art,15
Sarah Guerra,SID1058,Art,29
Richard Johnson,SID1059,Biology,30
Beth Smith,SID1060,Computer Science,19
Emily Conner,SID1061,Art,19
Beth McLaughlin,SID1062,Art,2
James Conner,SID1063,Computer Science,1
Emily Davis,SID1064,Mathematics,23
Beth Brown,SID1065,Physics,4
Richard McLaughlin,SID1066,Psychology,1
James Harrison,SID1067,Art,14
James Brown,SID1068,Mathematics,28
Jessica Johnson,SID1069,Medicine,13
Jessica McLaughlin,SID1070,Engineering,11
Richard McLaughlin,SID1071,Art,13
Scott Johnson,SID1072,Mathematics,1
Daniel Taylor,SID1073,Mathematics,18
Sarah Smith,SID1074,Engineering,24
Jessica Guerra,SID1075,Physics,2
Beth Johnson,SID1076,Medicine,7
Sarah Brown,SID1077,Biology,4
Jessica Guerra,SID1078,Medicine,12
Beth Guerra,SID1079,Mathematics,5
Scott Hess,SID1080,Biology,7
James Guerra,SID1081,Engineering,8
Scott Brown,SID1082,Biology,7
Emily Smith,SID1083,Engineering,12
Scott Guerra,SID1084,Biology,13
Jessica Brown,SID1085,Physics,23
Sarah Conner,SID1086,Biology,13
Lisa Brown,SID1087,Computer Science,12
James Taylor,SID1088,Medicine,25
Beth Davis,SID1089,Biology,3
Michael Hess,SID1090,Mathematics,7
Scott Smith,SID1091,Psychology,7
Sarah McLaughlin,SID1092,Computer Science,17
Sarah McLaughlin,SID1093,Art,9
Michael Conner,SID1094,Engineering,10
Jessica McLaughlin,SID1095,Biology,21
Scott Harrison,SID1096,Medicine,26
Richard Guerra,SID1097,Art,25
Sarah Hess,SID1098,Computer Science,3
Lisa Taylor,SID1099,Biology,28
Lisa Brown,SID1100,Medicine,19
Michael Guerra,SID1101,Computer Science,5
Sarah Conner,SID1102,Biology,28
Daniel Smith,SID1103,Biology,15
Jessica Harrison,SID1104,Medicine,17
Lisa Taylor,SID1105,Biology,28
Scott Guerra,SID1106,Art,14
Michael Guerra,SID1107,Art,10
Daniel Brown,SID1108,Computer Science,19
Emily Davis,SID1109,Engineering,25
James Brown,SID1110,Computer Science,5
Scott Johnson,SID1111,Psychology,23
Lisa Harrison,SID1112,Biology,3
Michael Davis,SID1113,Art,29
Jessica Taylor,SID1114,Engineering,1
Richard Davis,SID1115,Art,6
James Harrison,SID1116,Mathematics,30
Jessica Brown,SID1117,Mathematics,22
Daniel McLaughlin,SID1118,Physics,3
Beth Taylor,SID1119,Medicine,8
Michael Hess,SID1120,Psychology,30
Lisa Guerra,SID1121,Mathematics,4
Emily Hess,SID1122,Computer Science,27
Scott Conner,SID1123,Computer Science,19
Beth Smith,SID1124,Psychology,3
Michael Harrison,SID1125,Biology,27
Sarah Harrison,SID1126,Medicine,14
Lisa Smith,SID1127,Art,11
Lisa Brown,SID1128,Psychology,12
James Hess,SID1129,Psychology,8
James Brown,SID1130,Engineering,17
Sarah Smith,SID1131,Computer Science,19
Richard Hess,SID1132,Art,25
Michael Taylor,SID1133,Engineering,28
Michael McLaughlin,SID1134,Biology,9
Daniel Davis,SID1135,Physics,25
Lisa McLaughlin,SID1136,Engineering,28
Michael Guerra,SID1137,Mathematics,17
Daniel Harrison,SID1138,Biology,4
James Davis,SID1139,Art,27
Daniel Smith,SID1140,Engineering,1
James Johnson,SID1141,Physics,16
Lisa Hess,SID1142,Engineering,21
Scott Smith,SID1143,Biology,17
Michael Smith,SID1144,Mathematics,12
Scott Johnson,SID1145,Psychology,3
Emily McLaughlin,SID1146,Mathematics,25
Michael Conner,SID1147,Medicine,9
Daniel Harrison,SID1148,Biology,20
Lisa Guerra,SID1149,Medicine,20
Richard Johnson,SID1150,Medicine,5
Jessica Smith,SID1151,Art,12
James Taylor,SID1152,Biology,6
Jessica McLaughlin,SID1153,Art,17
Emily Johnson,SID1154,Psychology,30
Richard Smith,SID1155,Mathematics,9
Lisa Taylor,SID1156,Engineering,1
Daniel Taylor,SID1157,Biology,14
James Harrison,SID1158,Physics,17
Scott Conner,SID1159,Computer Science,29
Jessica Johnson,SID1160,Physics,21
James Smith,SID1161,Computer Science,5
Jessica Guerra,SID1162,Computer Science,20
Scott McLaughlin,SID1163,Computer Science,11
Scott Hess,SID1164,Physics,18
Scott Hess,SID1165,Medicine,2
Sarah Smith,SID1166,Art,21
Michael Davis,SID1167,Psychology,11
Beth Guerra,SID1168,Computer Science,2
Beth Davis,SID1169,Engineering,27
Daniel Davis,SID1170,Psychology,19
Michael Smith,SID1171,Psychology,25
Emily Hess,SID1172,Medicine,20
Sarah Harrison,SID1173,Biology,5
Emily Taylor,SID1174,Engineering,8
Lisa McLaughlin,SID1175,Physics,18
Emily Brown,SID1176,Mathematics,5
Sarah Conner,SID1177,Computer Science,21
Beth Harrison,SID1178,Computer Science,20
Scott Davis,SID1179,Biology,27
Emily Taylor,SID1180,Medicine,28
Lisa Hess,SID1181,Art,25
Lisa Smith,SID1182,Psychology,25
Daniel Brown,SID1183,Biology,26
Daniel McLaughlin,SID1184,Art,19
Emily Smith,SID1185,Medicine,1
Emily Brown,SID1186,Engineering,8
Lisa Taylor,SID1187,Computer Science,11
Beth Hess,SID1188,Medicine,10
Lisa Hess,SID1189,Art,9
Michael Hess,SID1190,Engineering,29
Beth Brown,SID1191,Medicine,11
James Davis,SID1192,Mathematics,11
Daniel Davis,SID1193,Engineering,20
Sarah Guerra,SID1194,Mathematics,5
Scott Conner,SID1195,Physics,23
Lisa Smith,SID1196,Art,20
Michael Johnson,SID1197,Psychology,16
Michael Guerra,SID1198,Mathematics,21
Emily Brown,SID1199,Art,5
Scott Johnson,SID1200,Computer Science,29
Scott Smith,SID1201,Biology,4
Richard McLaughlin,SID1202,Mathematics,19
Lisa McLaughlin,SID1203,Mathematics,22
Daniel Davis,SID1204,Physics,29
Sarah Harrison,SID1205,Physics,17
Beth Smith,SID1206,Engineering,21
Jessica Smith,SID1207,Engineering,11
Richard Guerra,SID1208,Computer Science,12
Richard Johnson,SID1209,Mathematics,8
Beth Harrison,SID1210,Psychology,25
Michael Conner,SID1211,Biology,22
Jessica Davis,SID1212,Mathematics,8
Jessica Davis,SID1213,Medicine,5
Daniel Hess,SID1214,Engineering,20
James Smith,SID1215,Physics,20
James Harrison,SID1216,Medicine,10
Emily McLaughlin,SID1217,Biology,27
Scott Conner,SID1218,Mathematics,26
Richard Hess,SID1219,Mathematics,4
Richard Johnson,SID1220,Medicine,26
Jessica Davis,SID1221,Psychology,19
James McLaughlin,SID1222,Engineering,2
Beth Conner,SID1223,Biology,25
Beth Brown,SID1224,Physics,4
Scott Hess,SID1225,Computer Science,21
Sarah Smith,SID1226,Psychology,10
Scott Guerra,SID1227,Engineering,30
James McLaughlin,SID1228,Computer Science,26
Beth Davis,SID1229,Computer Science,9
Michael Johnson,SID1230,Physics,22
Beth Conner,SID1231,Medicine,16
Lisa Smith,SID1232,Engineering,15
Daniel Brown,SID1233,Computer Science,10
Sarah Davis,SID1234,Biology,23
Michael Johnson,SID1235,Medicine,6
Richard Brown,SID1236,Biology,13
Michael McLaughlin,SID1237,Medicine,12
Scott Harrison,SID1238,Psychology,13
Beth Guerra,SID1239,Computer Science,25
Jessica Brown,SID1240,Art,2
Emily Conner,SID1241,Medicine,27
Michael Guerra,SID1242,Medicine,20
James Johnson,SID1243,Biology,28
Lisa Conner,SID1244,Computer Science,23
Scott Johnson,SID1245,Computer Science,6
Lisa Taylor,SID1246,Engineering,8
Sarah Smith,SID1247,Physics,7
Beth Harrison,SID1248,Biology,11
Lisa Taylor,SID1249,Mathematics,25
Scott McLaughlin,SID1250,Psychology,5
Scott Taylor,SID1251,Biology,7
Jessica McLaughlin,SID1252,Physics,25
Scott Harrison,SID1253,Biology,30
Emily Johnson,SID1254,Psychology,1
Sarah Smith,SID1255,Physics,24
Richard Davis,SID1256,Psychology,21
Jessica Hess,SID1257,Mathematics,28
Richard Johnson,SID1258,Psychology,6
Jessica Johnson,SID1259,Medicine,8
Scott Johnson,SID1260,Art,13
James McLaughlin,SID1261,Engineering,6
Beth Davis,SID1262,Computer Science,23
Scott Davis,SID1263,Art,5
Scott Johnson,SID1264,Physics,15
Sarah Hess,SID1265,Physics,25
Michael Hess,SID1266,Mathematics,2
Emily Davis,SID1267,Computer Science,16
Richard McLaughlin,SID1268,Computer Science,28
James Hess,SID1269,Engineering,7
James Guerra,SID1270,Medicine,19
Jessica Conner,SID1271,Psychology,25
Jessica Taylor,SID1272,Mathematics,18
James Taylor,SID1273,Psychology,8
Jessica Johnson,SID1274,Mathematics,20
Lisa Taylor,SID1275,Psychology,15
Emily Taylor,SID1276,Medicine,4
Lisa McLaughlin,SID1277,Medicine,27
Emily Smith,SID1278,Psychology,1
Michael Hess,SID1279,Biology,22
Emily Smith,SID1280,Psychology,1
Beth Johnson,SID1281,Biology,5
Richard Hess,SID1282,Art,18
Beth Smith,SID1283,Psychology,16
Beth McLaughlin,SID1284,Computer Science,1
Richard Johnson,SID1285,Psychology,28
Beth McLaughlin,SID1286,Art,2
Jessica Brown,SID1287,Mathematics,13
Michael Guerra,SID1288,Medicine,6
Jessica Harrison,SID1289,Art,17
James Conner,SID1290,Computer Science,30
Beth Davis,SID1291,Biology,21
Emily Guerra,SID1292,Computer Science,25
Scott Johnson,SID1293,Engineering,18
Daniel Conner,SID1294,Physics,26
Daniel Taylor,SID1295,Medicine,16
